question,label,source
환기 좀 시켜줘,ventilation_on,self_generated
환기 좀 시켜해줘,ventilation_on,self_generated
침실 환기 좀 시켜줘,ventilation_on,self_generated
안방 환기 좀 시켜줘,ventilation_on,self_generated
환기 좀 시켜줘?,ventilation_on,self_generated
주방 환기 좀 시켜줘,ventilation_on,self_generated
환기 좀 시켜줄래,ventilation_on,self_generated
거실 환기 좀 시켜줘,ventilation_on,self_generated
환기 좀 시켜해,ventilation_on,self_generated
환기 좀 시켜주세요,ventilation_on,self_generated
거실 숨이 막혀,ventilation_on,self_generated
숨이 막혀?,ventilation_on,self_generated
침실 숨이 막혀,ventilation_on,self_generated
주방 숨이 막혀,ventilation_on,self_generated
안방 숨이 막혀,ventilation_on,self_generated
공기청정기 켜줘,ventilation_on,self_generated
공기청정기 켜해줘,ventilation_on,self_generated
침실 공기청정기 켜줘,ventilation_on,self_generated
공기청정기 켜좀 줘,ventilation_on,self_generated
공기청정기 켜줘?,ventilation_on,self_generated
공기청정기 켜해,ventilation_on,self_generated
공기청정기 켜주세요,ventilation_on,self_generated
공기청정기 켜줄래,ventilation_on,self_generated
주방 공기청정기 켜줘,ventilation_on,self_generated
거실 공기청정기 켜줘,ventilation_on,self_generated
안방 공기청정기 켜줘,ventilation_on,self_generated
환기 꺼줘,ventilation_off,self_generated
환기 꺼주세요,ventilation_off,self_generated
환기 꺼해,ventilation_off,self_generated
안방 환기 꺼줘,ventilation_off,self_generated
환기 꺼해줘,ventilation_off,self_generated
환기 꺼좀 줘,ventilation_off,self_generated
주방 환기 꺼줘,ventilation_off,self_generated
거실 환기 꺼줘,ventilation_off,self_generated
환기 꺼줘?,ventilation_off,self_generated
환기 꺼줄래,ventilation_off,self_generated
침실 환기 꺼줘,ventilation_off,self_generated
환기 끄자,ventilation_off,self_generated
환기 끄자?,ventilation_off,self_generated
안방 환기 끄자,ventilation_off,self_generated
거실 환기 끄자,ventilation_off,self_generated
주방 환기 끄자,ventilation_off,self_generated
침실 환기 끄자,ventilation_off,self_generated
환기 상태,ventilation_query,self_generated
거실 환기 상태,ventilation_query,self_generated
안방 환기 상태,ventilation_query,self_generated
환기 상태?,ventilation_query,self_generated
침실 환기 상태,ventilation_query,self_generated
주방 환기 상태,ventilation_query,self_generated
공기질 어때,ventilation_query,self_generated
안방 공기질 어때,ventilation_query,self_generated
침실 공기질 어때,ventilation_query,self_generated
거실 공기질 어때,ventilation_query,self_generated
주방 공기질 어때,ventilation_query,self_generated
환기 켜져있어,ventilation_query,self_generated
침실 환기 켜져있어,ventilation_query,self_generated
환기 켜져있어?,ventilation_query,self_generated
주방 환기 켜져있어,ventilation_query,self_generated
거실 환기 켜져있어,ventilation_query,self_generated
안방 환기 켜져있어,ventilation_query,self_generated
환기 자동,ventilation_mode,self_generated
주방 환기 자동,ventilation_mode,self_generated
침실 환기 자동,ventilation_mode,self_generated
환기 자동?,ventilation_mode,self_generated
안방 환기 자동,ventilation_mode,self_generated
거실 환기 자동,ventilation_mode,self_generated
환기 수동,ventilation_mode,self_generated
환기 수동?,ventilation_mode,self_generated
안방 환기 수동,ventilation_mode,self_generated
주방 환기 수동,ventilation_mode,self_generated
침실 환기 수동,ventilation_mode,self_generated
거실 환기 수동,ventilation_mode,self_generated
환기 강하게,ventilation_mode,self_generated
거실 환기 강하게,ventilation_mode,self_generated
안방 환기 강하게,ventilation_mode,self_generated
주방 환기 강하게,ventilation_mode,self_generated
침실 환기 강하게,ventilation_mode,self_generated
환기 강하게?,ventilation_mode,self_generated
환기 약하게,ventilation_mode,self_generated
안방 환기 약하게,ventilation_mode,self_generated
주방 환기 약하게,ventilation_mode,self_generated
침실 환기 약하게,ventilation_mode,self_generated
거실 환기 약하게,ventilation_mode,self_generated
환기 약하게?,ventilation_mode,self_generated
취침 환기,ventilation_mode,self_generated
안방 취침 환기,ventilation_mode,self_generated
주방 취침 환기,ventilation_mode,self_generated
거실 취침 환기,ventilation_mode,self_generated
침실 취침 환기,ventilation_mode,self_generated
취침 환기?,ventilation_mode,self_generated
가스 잠궈줘,gas_close,self_generated
가스 잠궈해,gas_close,self_generated
가스 잠궈좀 줘,gas_close,self_generated
가스 잠궈주세요,gas_close,self_generated
가스 잠궈줄래,gas_close,self_generated
가스 잠궈줘?,gas_close,self_generated
가스 잠궈해줘,gas_close,self_generated
가스 밸브 잠가,gas_close,self_generated
가스 밸브 잠가?,gas_close,self_generated
가스 차단,gas_close,self_generated
가스 차단?,gas_close,self_generated
가스 상태,gas_query,self_generated
가스 상태?,gas_query,self_generated
커튼 열어줘,curtain_open,self_generated
침실 커튼 열어줘,curtain_open,self_generated
커튼 열어좀 줘,curtain_open,self_generated
커튼 열어해줘,curtain_open,self_generated
커튼 열어주세요,curtain_open,self_generated
커튼 열어줘?,curtain_open,self_generated
커튼 열어줄래,curtain_open,self_generated
커튼 열어해,curtain_open,self_generated
주방 커튼 열어줘,curtain_open,self_generated
안방 커튼 열어줘,curtain_open,self_generated
거실 커튼 열어줘,curtain_open,self_generated
커튼 닫아줘,curtain_close,self_generated
커튼 닫아해줘,curtain_close,self_generated
침실 커튼 닫아줘,curtain_close,self_generated
커튼 닫아줘?,curtain_close,self_generated
커튼 닫아주세요,curtain_close,self_generated
안방 커튼 닫아줘,curtain_close,self_generated
커튼 닫아좀 줘,curtain_close,self_generated
거실 커튼 닫아줘,curtain_close,self_generated
커튼 닫아줄래,curtain_close,self_generated
주방 커튼 닫아줘,curtain_close,self_generated
커튼 닫아해,curtain_close,self_generated
블라인드 열어,curtain_open,self_generated
주방 블라인드 열어,curtain_open,self_generated
거실 블라인드 열어,curtain_open,self_generated
침실 블라인드 열어,curtain_open,self_generated
안방 블라인드 열어,curtain_open,self_generated
블라인드 열어?,curtain_open,self_generated
블라인드 닫아,curtain_close,self_generated
주방 블라인드 닫아,curtain_close,self_generated
안방 블라인드 닫아,curtain_close,self_generated
침실 블라인드 닫아,curtain_close,self_generated
블라인드 닫아?,curtain_close,self_generated
거실 블라인드 닫아,curtain_close,self_generated
전동커튼 열어,curtain_open,self_generated
거실 전동커튼 열어,curtain_open,self_generated
주방 전동커튼 열어,curtain_open,self_generated
침실 전동커튼 열어,curtain_open,self_generated
전동커튼 열어?,curtain_open,self_generated
안방 전동커튼 열어,curtain_open,self_generated
외출 설정,security_query,self_generated
외출 설정?,security_query,self_generated
재택 설정,security_query,self_generated
재택 설정?,security_query,self_generated
방범 모드,security_query,self_generated
방범 모드?,security_query,self_generated
외출 모드 켜줘,security_activate,self_generated
외출 모드 켜해,security_activate,self_generated
외출 모드 켜주세요,security_activate,self_generated
외출 모드 켜해줘,security_activate,self_generated
외출 모드 켜좀 줘,security_activate,self_generated
외출 모드 켜줄래,security_activate,self_generated
외출 모드 켜줘?,security_activate,self_generated
나 지금 나갈건데,security_activate,self_generated
나 지금 나갈건데?,security_activate,self_generated
오늘 날씨?,weather_info,self_generated
내일 날씨,weather_info,self_generated
내일 날씨?,weather_info,self_generated
비 와,weather_info,self_generated
비 와?,weather_info,self_generated
우산 가져가야 좀 해,weather_info,self_generated
우산 가져가야 해?,weather_info,self_generated
이번 주 날씨?,weather_info,self_generated
주말 날씨,weather_info,self_generated
주말 날씨?,weather_info,self_generated
공기 좋아,dust_query,self_generated
공기 좋아?,dust_query,self_generated
미세먼지 농도,dust_query,self_generated
미세먼지 농도?,dust_query,self_generated
오늘 뉴스,news_play,self_generated
오늘 뉴스?,news_play,self_generated
뉴스 알려해줘,news_play,self_generated
뉴스 알려줘?,news_play,self_generated
뉴스 알려해,news_play,self_generated
뉴스 알려좀 줘,news_play,self_generated
뉴스 알려줄래,news_play,self_generated
뉴스 알려주세요,news_play,self_generated
헤드라인,news_play,self_generated
헤드라인?,news_play,self_generated
최신 뉴스?,news_play,self_generated
뉴스 검색,news_play,self_generated
뉴스 검색?,news_play,self_generated
교통 정보,traffic_route_query,self_generated
교통 정보?,traffic_route_query,self_generated
출근길 어때,traffic_route_query,self_generated
지하철 정보,traffic_route_query,self_generated
지하철 정보?,traffic_route_query,self_generated
버스 정보,traffic_bus_query,self_generated
버스 정보?,traffic_bus_query,self_generated
대중교통,traffic_route_query,self_generated
대중교통?,traffic_route_query,self_generated
전기요금,energy_usage_query,self_generated
전기요금?,energy_usage_query,self_generated
에너지 사용량,energy_usage_query,self_generated
에너지 사용량?,energy_usage_query,self_generated
이번 달 전기,energy_usage_query,self_generated
이번 달 전기?,energy_usage_query,self_generated
수도 사용량,energy_usage_query,self_generated
수도 사용량?,energy_usage_query,self_generated
가스 사용량,energy_usage_query,self_generated
가스 사용량?,energy_usage_query,self_generated
원격 검침,energy_usage_query,self_generated
원격 검침?,energy_usage_query,self_generated
엘리베이터 불러줘,elevator_call,self_generated
엘리베이터 불러줄래,elevator_call,self_generated
엘리베이터 불러해줘,elevator_call,self_generated
엘리베이터 불러해,elevator_call,self_generated
엘리베이터 불러좀 줘,elevator_call,self_generated
엘리베이터 불러주세요,elevator_call,self_generated
엘리베이터 불러줘?,elevator_call,self_generated
엘리베이터 호출,elevator_call,self_generated
엘리베이터 호출?,elevator_call,self_generated
엘리베이터 몇 층,elevator_query,self_generated
엘리베이터 몇 층?,elevator_query,self_generated
모닝콜 설정,alarm_query,self_generated
모닝콜 설정?,alarm_query,self_generated
알람 맞춰해줘,alarm_set,self_generated
알람 맞춰해,alarm_set,self_generated
알람 맞춰줘?,alarm_set,self_generated
알람 맞춰주세요,alarm_set,self_generated
알람 맞춰좀 줘,alarm_set,self_generated
알람 맞춰줄래,alarm_set,self_generated
아침에 깨워줘,alarm_set,self_generated
아침에 깨워좀 줘,alarm_set,self_generated
아침에 깨워해줘,alarm_set,self_generated
아침에 깨워주세요,alarm_set,self_generated
아침에 깨워해,alarm_set,self_generated
아침에 깨워줘?,alarm_set,self_generated
아침에 깨워줄래,alarm_set,self_generated
모닝콜 취소,alarm_set,self_generated
모닝콜 취소?,alarm_set,self_generated
지금 온도 몇 도야,heating_query,self_generated
지금 온도 몇 도야?,heating_query,self_generated
실내 온도 알려줘,heating_query,self_generated
실내 온도 알려좀 줘,heating_query,self_generated
실내 온도 알려해,heating_query,self_generated
실내 온도 알려줘?,heating_query,self_generated
실내 온도 알려주세요,heating_query,self_generated
실내 온도 알려줄래,heating_query,self_generated
실내 온도 알려해줘,heating_query,self_generated
충전 상태 어때,ev_charging,self_generated
전기차 충전,ev_charging,self_generated
전기차 충전?,ev_charging,self_generated
충전기 정보,ev_charging,self_generated
충전기 정보?,ev_charging,self_generated
급속 충전기,ev_charging,self_generated
급속 충전기?,ev_charging,self_generated
충전 시작해줘,ev_charging,self_generated
충전 시작해해,ev_charging,self_generated
충전 시작해주세요,ev_charging,self_generated
충전 시작해해줘,ev_charging,self_generated
충전 시작해줘?,ev_charging,self_generated
충전 시작좀 해좀 줘,ev_charging,self_generated
충전 시작해줄래,ev_charging,self_generated
차량 등록해줘,visitor_parking_register,self_generated
차량 등록해해,visitor_parking_register,self_generated
차량 등록해해줘,visitor_parking_register,self_generated
차량 등록해줄래,visitor_parking_register,self_generated
차량 등록해줘?,visitor_parking_register,self_generated
차량 등록좀 해좀 줘,visitor_parking_register,self_generated
차량 등록해주세요,visitor_parking_register,self_generated
방문객 차량,visitor_parking_register,self_generated
방문객 차량?,visitor_parking_register,self_generated
차량 등록 되어있나,visitor_parking_query,self_generated
차량 등록 되어있나?,visitor_parking_query,self_generated
차량 번호 등록,visitor_parking_register,self_generated
차량 번호 등록?,visitor_parking_register,self_generated
차량 출입 정보,car_history_query,self_generated
차량 출입 정보?,car_history_query,self_generated
주차 출입,car_history_query,self_generated
주차 출입?,car_history_query,self_generated
차량 내역 확인,car_history_query,self_generated
차량 내역 확인?,car_history_query,self_generated
단지 정보,complex_info,self_generated
단지 정보?,complex_info,self_generated
관리사무소 전화번호,complex_info,self_generated
관리사무소 전화번호?,complex_info,self_generated
단지 소식,complex_info,self_generated
단지 소식?,complex_info,self_generated
볼륨 조절,system_faq,self_generated
볼륨 조절?,system_faq,self_generated
설정 가능한거,system_faq,self_generated
설정 가능한거?,system_faq,self_generated
화면 밝기,system_faq,self_generated
화면 밝기?,system_faq,self_generated
비밀번호 변경,system_faq,self_generated
비밀번호 변경?,system_faq,self_generated
AS 연결,system_faq,self_generated
AS 연결?,system_faq,self_generated
이사갈때 정보 삭제,system_faq,self_generated
이사갈때 정보 삭제?,system_faq,self_generated
병원 찾아줘,medical_search,self_generated
병원 찾아해줘,medical_search,self_generated
병원 찾아줘?,medical_search,self_generated
병원 찾아주세요,medical_search,self_generated
병원 찾아줄래,medical_search,self_generated
병원 찾아좀 줘,medical_search,self_generated
병원 찾아해,medical_search,self_generated
약국 어디있어,medical_search,self_generated
약국 어디있어?,medical_search,self_generated
응급실,medical_search,self_generated
응급실?,medical_search,self_generated
의료 정보,medical_search,self_generated
의료 정보?,medical_search,self_generated
기름값 어때,fuel_price_query,self_generated
주유소 가격,fuel_station_search,self_generated
주유소 가격?,fuel_station_search,self_generated
유가 정보,fuel_price_query,self_generated
유가 정보?,fuel_price_query,self_generated
주식 어때,stock_index_query,self_generated
코스피,stock_index_query,self_generated
코스피?,stock_index_query,self_generated
삼성전자 주가,stock_price_query,self_generated
삼성전자 주가?,stock_price_query,self_generated
증시,stock_index_query,self_generated
증시?,stock_index_query,self_generated
커뮤니티,community_query,self_generated
커뮤니티?,community_query,self_generated
동호회,community_query,self_generated
동호회?,community_query,self_generated
입주민 게시판,community_query,self_generated
입주민 게시판?,community_query,self_generated
비상,emergency,self_generated
비상?,emergency,self_generated
긴급,emergency,self_generated
긴급?,emergency,self_generated
도와줘,emergency,self_generated
도와주세요,emergency,self_generated
도와해,emergency,self_generated
도와좀 줘,emergency,self_generated
도와해줘,emergency,self_generated
도와줄래,emergency,self_generated
도와줘?,emergency,self_generated
화재,emergency,self_generated
화재?,emergency,self_generated
119 불러줘,emergency,self_generated
119 불러줄래,emergency,self_generated
119 불러해줘,emergency,self_generated
119 불러해,emergency,self_generated
119 불러줘?,emergency,self_generated
119 불러좀 줘,emergency,self_generated
119 불러주세요,emergency,self_generated
거실이 너무 추워,heating_on,self_generated
안방이 너무 추워,heating_on,self_generated
침실이 너무 추워,heating_on,self_generated
거실이 추워 죽겠다,heating_on,self_generated
안방이 추워 죽겠다,heating_on,self_generated
침실이 추워 죽겠다,heating_on,self_generated
거실이 얼어 죽겠다,heating_on,self_generated
안방이 얼어 죽겠다,heating_on,self_generated
침실이 얼어 죽겠다,heating_on,self_generated
거실 집이 추워,heating_on,self_generated
안방 집이 추워,heating_on,self_generated
침실 집이 추워,heating_on,self_generated
거실 방이 추워,heating_on,self_generated
안방 방이 추워,heating_on,self_generated
침실 방이 추워,heating_on,self_generated
거실이 실내가 쌀쌀해,heating_on,self_generated
안방이 실내가 쌀쌀해,heating_on,self_generated
침실이 실내가 쌀쌀해,heating_on,self_generated
거실 이불 덮어도 추워,heating_on,self_generated
안방 이불 덮어도 추워,heating_on,self_generated
침실 이불 덮어도 추워,heating_on,self_generated
거실이 한기가 느껴져,heating_on,self_generated
안방이 한기가 느껴져,heating_on,self_generated
침실이 한기가 느껴져,heating_on,self_generated
거실이 냉기가 올라와,heating_on,self_generated
안방이 냉기가 올라와,heating_on,self_generated
침실이 냉기가 올라와,heating_on,self_generated
거실 발이 시려,heating_on,self_generated
안방 발이 시려,heating_on,self_generated
침실 발이 시려,heating_on,self_generated
거실 손이 꽁꽁,heating_on,self_generated
안방 손이 꽁꽁,heating_on,self_generated
침실 손이 꽁꽁,heating_on,self_generated
거실이 겨울인가봐,heating_on,self_generated
안방이 겨울인가봐,heating_on,self_generated
침실이 겨울인가봐,heating_on,self_generated
거실이 추워서 못 자겠어,heating_on,self_generated
안방이 추워서 못 자겠어,heating_on,self_generated
침실이 추워서 못 자겠어,heating_on,self_generated
거실이 히터 필요해,heating_on,self_generated
안방이 히터 필요해,heating_on,self_generated
침실이 히터 필요해,heating_on,self_generated
거실이 따뜻하게 해줘,heating_on,self_generated
안방이 따뜻하게 해줘,heating_on,self_generated
침실이 따뜻하게 해줘,heating_on,self_generated
거실이 온기가 필요해,heating_on,self_generated
안방이 온기가 필요해,heating_on,self_generated
침실이 온기가 필요해,heating_on,self_generated
거실이 체온이 떨어져,heating_on,self_generated
안방이 체온이 떨어져,heating_on,self_generated
침실이 체온이 떨어져,heating_on,self_generated
거실이 코끝이 시려,heating_on,self_generated
안방이 코끝이 시려,heating_on,self_generated
침실이 코끝이 시려,heating_on,self_generated
거실이 오들오들 떨려,heating_on,self_generated
안방이 오들오들 떨려,heating_on,self_generated
침실이 오들오들 떨려,heating_on,self_generated
거실이 입김이 나와,heating_on,self_generated
안방이 입김이 나와,heating_on,self_generated
침실이 입김이 나와,heating_on,self_generated
너무 뜨거워 난방,heating_off,self_generated
거실이 너무 뜨거워 난방,heating_off,self_generated
안방이 너무 뜨거워 난방,heating_off,self_generated
침실이 너무 뜨거워 난방,heating_off,self_generated
난방 때문에 더워,heating_off,self_generated
거실이 난방 때문에 더워,heating_off,self_generated
안방이 난방 때문에 더워,heating_off,self_generated
침실이 난방 때문에 더워,heating_off,self_generated
방이 찜질방이야,heating_off,self_generated
거실 방이 찜질방이야,heating_off,self_generated
안방 방이 찜질방이야,heating_off,self_generated
침실 방이 찜질방이야,heating_off,self_generated
난방 과해,heating_off,self_generated
거실이 난방 과해,heating_off,self_generated
안방이 난방 과해,heating_off,self_generated
침실이 난방 과해,heating_off,self_generated
보일러 때문에 땀나,heating_off,self_generated
거실이 보일러 때문에 땀나,heating_off,self_generated
안방이 보일러 때문에 땀나,heating_off,self_generated
침실이 보일러 때문에 땀나,heating_off,self_generated
실내가 너무 뜨거워,heating_off,self_generated
거실이 실내가 너무 뜨거워,heating_off,self_generated
안방이 실내가 너무 뜨거워,heating_off,self_generated
침실이 실내가 너무 뜨거워,heating_off,self_generated
안방이 어두워,light_on,self_generated
침실이 어두워,light_on,self_generated
거실이 안 보여,light_on,self_generated
안방이 안 보여,light_on,self_generated
침실이 안 보여,light_on,self_generated
거실이 캄캄해,light_on,self_generated
안방이 캄캄해,light_on,self_generated
침실이 캄캄해,light_on,self_generated
거실이 불빛이 없어,light_on,self_generated
안방이 불빛이 없어,light_on,self_generated
침실이 불빛이 없어,light_on,self_generated
거실이 시야가 안 보여,light_on,self_generated
안방이 시야가 안 보여,light_on,self_generated
침실이 시야가 안 보여,light_on,self_generated
거실이 어두워서 못 보겠어,light_on,self_generated
안방이 어두워서 못 보겠어,light_on,self_generated
침실이 어두워서 못 보겠어,light_on,self_generated
앞이 안 보여,light_on,self_generated
거실 앞이 안 보여,light_on,self_generated
안방 앞이 안 보여,light_on,self_generated
침실 앞이 안 보여,light_on,self_generated
거실이 빛 좀,light_on,self_generated
안방이 빛 좀,light_on,self_generated
침실이 빛 좀,light_on,self_generated
거실이 밝게 좀,light_on,self_generated
안방이 밝게 좀,light_on,self_generated
침실이 밝게 좀,light_on,self_generated
거실 눈이 안 보여,light_on,self_generated
안방 눈이 안 보여,light_on,self_generated
침실 눈이 안 보여,light_on,self_generated
거실이 컴컴해,light_on,self_generated
안방이 컴컴해,light_on,self_generated
침실이 컴컴해,light_on,self_generated
거실이 어두침침해,light_on,self_generated
안방이 어두침침해,light_on,self_generated
침실이 어두침침해,light_on,self_generated
불빛 좀 줘,light_on,self_generated
거실이 불빛 좀 줘,light_on,self_generated
안방이 불빛 좀 줘,light_on,self_generated
침실이 불빛 좀 줘,light_on,self_generated
거실이 환하게 해줘,light_on,self_generated
안방이 환하게 해줘,light_on,self_generated
침실이 환하게 해줘,light_on,self_generated
거실이 너무 밝아,light_off,self_generated
안방이 너무 밝아,light_off,self_generated
침실이 너무 밝아,light_off,self_generated
거실이 눈부셔,light_off,self_generated
안방이 눈부셔,light_off,self_generated
침실이 눈부셔,light_off,self_generated
거실 빛이 강해,light_off,self_generated
안방 빛이 강해,light_off,self_generated
침실 빛이 강해,light_off,self_generated
거실이 잠 좀 자려고,light_off,self_generated
안방이 잠 좀 자려고,light_off,self_generated
침실이 잠 좀 자려고,light_off,self_generated
취침할게,light_off,self_generated
거실이 취침할게,light_off,self_generated
안방이 취침할게,light_off,self_generated
침실이 취침할게,light_off,self_generated
거실 눈이 아파,light_off,self_generated
안방 눈이 아파,light_off,self_generated
침실 눈이 아파,light_off,self_generated
거실이 밝아서 잠이 안 와,light_off,self_generated
안방이 밝아서 잠이 안 와,light_off,self_generated
침실이 밝아서 잠이 안 와,light_off,self_generated
거실이 어둡게 해줘,light_off,self_generated
안방이 어둡게 해줘,light_off,self_generated
침실이 어둡게 해줘,light_off,self_generated
거실이 너무 더워,ac_on,self_generated
안방이 너무 더워,ac_on,self_generated
침실이 너무 더워,ac_on,self_generated
거실이 덥다,ac_on,self_generated
안방이 덥다,ac_on,self_generated
침실이 덥다,ac_on,self_generated
거실 땀이 나,ac_on,self_generated
안방 땀이 나,ac_on,self_generated
침실 땀이 나,ac_on,self_generated
거실이 무더워,ac_on,self_generated
안방이 무더워,ac_on,self_generated
침실이 무더워,ac_on,self_generated
거실이 찜통이야,ac_on,self_generated
안방이 찜통이야,ac_on,self_generated
침실이 찜통이야,ac_on,self_generated
거실이 더워 죽겠다,ac_on,self_generated
안방이 더워 죽겠다,ac_on,self_generated
침실이 더워 죽겠다,ac_on,self_generated
거실이 시원하게 해줘,ac_on,self_generated
안방이 시원하게 해줘,ac_on,self_generated
침실이 시원하게 해줘,ac_on,self_generated
선풍기도 안 시원해,ac_on,self_generated
거실이 선풍기도 안 시원해,ac_on,self_generated
안방이 선풍기도 안 시원해,ac_on,self_generated
침실이 선풍기도 안 시원해,ac_on,self_generated
에어컨 없으면 못 살겠어,ac_on,self_generated
거실이 에어컨 없으면 못 살겠어,ac_on,self_generated
안방이 에어컨 없으면 못 살겠어,ac_on,self_generated
침실이 에어컨 없으면 못 살겠어,ac_on,self_generated
거실이 열대야야,ac_on,self_generated
안방이 열대야야,ac_on,self_generated
침실이 열대야야,ac_on,self_generated
거실이 습해,ac_on,self_generated
안방이 습해,ac_on,self_generated
침실이 습해,ac_on,self_generated
거실이 후덥지근해,ac_on,self_generated
안방이 후덥지근해,ac_on,self_generated
침실이 후덥지근해,ac_on,self_generated
거실이 더워서 못 자겠어,ac_on,self_generated
안방이 더워서 못 자겠어,ac_on,self_generated
침실이 더워서 못 자겠어,ac_on,self_generated
거실이 에어컨 때문에 추워,ac_off,self_generated
안방이 에어컨 때문에 추워,ac_off,self_generated
침실이 에어컨 때문에 추워,ac_off,self_generated
너무 시원해 에어컨,ac_off,self_generated
거실이 너무 시원해 에어컨,ac_off,self_generated
안방이 너무 시원해 에어컨,ac_off,self_generated
침실이 너무 시원해 에어컨,ac_off,self_generated
감기 걸리겠어 에어컨,ac_off,self_generated
거실이 감기 걸리겠어 에어컨,ac_off,self_generated
안방이 감기 걸리겠어 에어컨,ac_off,self_generated
침실이 감기 걸리겠어 에어컨,ac_off,self_generated
거실이 공기가 탁해,ventilation_on,self_generated
안방이 공기가 탁해,ventilation_on,self_generated
침실이 공기가 탁해,ventilation_on,self_generated
거실이 답답해,ventilation_on,self_generated
안방이 답답해,ventilation_on,self_generated
침실이 답답해,ventilation_on,self_generated
거실이 환기가 필요해,ventilation_on,self_generated
안방이 환기가 필요해,ventilation_on,self_generated
침실이 환기가 필요해,ventilation_on,self_generated
거실이 냄새 나,ventilation_on,self_generated
안방이 냄새 나,ventilation_on,self_generated
침실이 냄새 나,ventilation_on,self_generated
거실이 공기가 안 좋아,ventilation_on,self_generated
안방이 공기가 안 좋아,ventilation_on,self_generated
침실이 공기가 안 좋아,ventilation_on,self_generated
미세먼지 걸러줘,ventilation_on,self_generated
거실이 미세먼지 걸러줘,ventilation_on,self_generated
안방이 미세먼지 걸러줘,ventilation_on,self_generated
침실이 미세먼지 걸러줘,ventilation_on,self_generated
거실이 공기 정화 좀,ventilation_on,self_generated
안방이 공기 정화 좀,ventilation_on,self_generated
침실이 공기 정화 좀,ventilation_on,self_generated
거실이 숨쉬기 힘들어,ventilation_on,self_generated
안방이 숨쉬기 힘들어,ventilation_on,self_generated
침실이 숨쉬기 힘들어,ventilation_on,self_generated
머리가 아파 공기,ventilation_on,self_generated
거실이 머리가 아파 공기,ventilation_on,self_generated
안방이 머리가 아파 공기,ventilation_on,self_generated
침실이 머리가 아파 공기,ventilation_on,self_generated
거실 이산화탄소 많은 것 같아,ventilation_on,self_generated
안방 이산화탄소 많은 것 같아,ventilation_on,self_generated
침실 이산화탄소 많은 것 같아,ventilation_on,self_generated
거실이 음식 냄새 빼줘,ventilation_on,self_generated
안방이 음식 냄새 빼줘,ventilation_on,self_generated
침실이 음식 냄새 빼줘,ventilation_on,self_generated
문 열어,door_open,self_generated
거실이 문 열어,door_open,self_generated
안방이 문 열어,door_open,self_generated
침실이 문 열어,door_open,self_generated
문 좀 열어줘,door_open,self_generated
거실이 문 좀 열어줘,door_open,self_generated
안방이 문 좀 열어줘,door_open,self_generated
침실이 문 좀 열어줘,door_open,self_generated
거실이 열어줘,door_open,self_generated
안방이 열어줘,door_open,self_generated
침실이 열어줘,door_open,self_generated
거실이 들어갈게,door_open,self_generated
안방이 들어갈게,door_open,self_generated
침실이 들어갈게,door_open,self_generated
거실이 문 잠겨있어,door_open,self_generated
안방이 문 잠겨있어,door_open,self_generated
침실이 문 잠겨있어,door_open,self_generated
현관 좀,door_open,self_generated
거실이 현관 좀,door_open,self_generated
안방이 현관 좀,door_open,self_generated
침실이 현관 좀,door_open,self_generated
거실이 로비문 열어,door_open,self_generated
안방이 로비문 열어,door_open,self_generated
침실이 로비문 열어,door_open,self_generated
거실이 택배 왔어,door_open,self_generated
안방이 택배 왔어,door_open,self_generated
침실이 택배 왔어,door_open,self_generated
거실이 손님 오셨어,door_open,self_generated
안방이 손님 오셨어,door_open,self_generated
침실이 손님 오셨어,door_open,self_generated
방 에어컨 꺼줘,ac_off,self_generated
서재 불 좀 꺼줘,light_off,self_generated
아이방 불 꺼줘,light_off,self_generated
서재 조명 켜주세요,light_on,self_generated
안방 보일러 올려줘,heating_on,self_generated
큰방 난방 약하게,heating_down,self_generated
침실 에어컨 25도로 맞춰줘,ac_temp,self_generated
침실 에어컨 바람 세게,ac_wind,self_generated
베란다 온도 좀 높여줘,heating_up,self_generated
서재 불 좀 켜줘,light_on,self_generated
안방이 이불 덮어도 추워,heating_on,self_generated
남방커줘,heating_on,self_generated
안방 취침 환기 모드,ventilation_mode,self_generated
주방이 컴컴해,light_on,self_generated
거실 난방 세게,heating_up,self_generated
에어컨 제습으로,ac_mode,self_generated
베란다 난방 세게,heating_up,self_generated
화장실 온도 좀 내려줘,heating_down,self_generated
택배 보관함 어디,complex_info,self_generated
거실 보일러 올려줘,heating_on,self_generated
에어컨 27도,ac_temp,self_generated
헤드라인 뉴스,news_play,self_generated
거실 에어컨 26도로 맞춰줘,ac_temp,self_generated
나 지금 나가,security_activate,self_generated
지금 시간,time_query,self_generated
안방 분위기 있게,light_dim,self_generated
거실 난방 틀어줘,heating_on,self_generated
서재 보일러 켜주세요,heating_on,self_generated
주방이 빛 좀,light_on,self_generated
안방 영화 볼 거야,light_dim,self_generated
에어컨 냉방으로,ac_mode,self_generated
아이방 보일러 켜줘,heating_on,self_generated
주방이 앞이 안 보여,light_on,self_generated
방 난방 약하게,heating_down,self_generated
남방켜주,heating_on,self_generated
방 보일러 켜주세요,heating_on,self_generated
주방 난방 켜줄래,heating_on,self_generated
방 에어컨 켜줘,ac_on,self_generated
주방 밝기 좀 낮춰,light_dim,self_generated
거실 취침 환기 모드,ventilation_mode,self_generated
에어컨 18도,ac_temp,self_generated
방 따뜻하게 좀,heating_up,self_generated
침실 에어컨 약풍으로,ac_wind,self_generated
